Event,Layer,Quadrant,X,Y,ToF,Energy,Col,Row,ToT,ToH,Twait
65,1,1,-6.4732,-3.0941,28.4793,1.8872,21,125,2,1628.4793,22.7812
66,1,1,-9.6076,2.582,27.3429,1.8701,2,228,2,1652.3429,23.8636
66,1,1,-5.8049,1.0553,29.6318,1.0722,25,201,2,1654.6318,2.2889
68,1,1,-5.3766,-4.4913,26.359,1.5519,28,100,2,1701.359,46.7272
69,1,1,-6.5906,-5.5432,27.7299,0.7862,20,81,2,1727.7299,26.3709
69,1,1,-7.3923,3.7355,30.9042,1.2839,15,249,2,1730.9042,3.1743
70,1,1,-8.8761,-8.8535,26.451,1.1142,6,20,2,1751.451,20.5468
72,1,1,-9.8939,-5.8941,27.9731,1.94,0,74,2,1802.9731,51.5221
72,1,1,-8.1579,0.8137,28.884,0.3953,11,196,2,1803.884,0.9109
73,1,1,-9.6316,-0.7832,26.8221,0.6319,2,167,2,1826.8221,22.9381
73,1,1,-8.3798,-8.7949,29.1787,1.1634,9,21,2,1829.1787,2.3566
74,1,1,-6.8657,1.9573,28.5598,0.4312,18,217,2,1853.5598,24.3811
75,1,1,-9.7027,4.1479,29.5714,1.5574,1,257,2,1879.5714,26.0116
75,1,1,-7.459,-1.9265,30.225,0.666,15,146,2,1880.225,0.6536
77,1,1,-6.8522,1.217,26.5555,0.5072,19,203,2,1926.5555,46.3305
77,1,1,-8.4885,-8.6518,28.6959,0.4287,9,24,2,1928.6959,2.1404
78,1,1,-8.3256,-3.0668,28.0987,1.7499,10,126,2,1953.0987,24.4028
80,1,1,-5.8463,0.1354,26.3099,1.2155,25,184,2,2001.3099,48.2112
80,1,1,-7.1785,6.9123,26.343,0.5974,17,307,2,2001.343,0.0331
80,1,1,-9.6353,4.0759,27.1988,0.6282,2,255,2,2002.1988,0.8558
80,1,1,-8.1542,-1.7374,27.3591,1.6176,11,150,2,2002.3591,0.1603
81,1,1,-5.7778,-3.9812,26.6167,0.7372,25,109,2,2026.6167,24.2576
81,1,1,-9.7835,-9.9918,26.6263,1.9201,1,0,2,2026.6263,0.0096
81,1,1,-9.5637,-6.9912,26.9855,0.9025,2,54,2,2026.9855,0.3592
81,1,1,-9.9824,-8.2342,29.4187,0.1422,0,32,2,2029.4187,2.4332
82,1,1,-8.1231,5.0794,27.9329,0.8494,11,274,2,2052.9329,23.5142
82,1,1,-6.3187,3.1438,29.9046,1.2249,22,238,2,2054.9046,1.9717
83,1,1,-7.2173,-9.0249,29.2629,1.4355,16,17,2,2079.2629,24.3583
85,1,1,-8.3795,5.1156,27.2273,0.6705,9,274,2,2127.2273,47.9644
85,1,1,-9.9295,-3.5119,27.9104,0.9034,0,117,2,2127.9104,0.6831
86,1,1,-6.6278,2.2927,28.9819,0.8785,20,223,2,2153.9819,26.0715
87,1,1,-5.3576,4.0753,26.3259,0.2297,28,255,2,2176.3259,22.344
87,1,1,-8.1791,-0.6453,29.0095,0.1939,11,170,2,2179.0095,2.6836
87,1,1,-7.4088,-3.6934,29.3582,0.5091,15,114,2,2179.3582,0.3487
87,1,1,-9.9724,6.4391,29.7461,0.9101,0,298,2,2179.7461,0.3879
88,1,1,-5.7971,-7.9021,26.916,1.5511,25,38,2,2201.916,22.1699
88,1,1,-9.5999,3.2423,28.2859,1.8968,2,240,2,2203.2859,1.3699
89,1,1,-6.4806,4.93,30.5331,0.4064,21,271,2,2230.5331,27.2472
90,1,1,-7.373,6.3483,26.6187,1.7164,15,297,2,2251.6187,21.0856
91,1,1,-7.2509,-8.2412,26.8705,1.2299,16,31,2,2276.8705,25.2518
92,1,1,-8.3035,-6.3693,28.5576,0.8311,10,66,2,2303.5576,26.6871
92,1,1,-9.4714,-1.7767,29.8366,0.7105,3,149,2,2304.8366,1.279
93,1,1,-8.3839,-8.5604,26.3062,1.2758,9,26,2,2326.3062,21.4696
93,1,1,-9.9961,-0.9747,27.8127,0.5152,0,164,2,2327.8127,1.5065
93,1,1,-6.83,-7.6028,28.7687,0.6694,19,43,2,2328.7687,0.956
93,1,1,-8.7431,-6.3239,30.7132,1.8338,7,66,2,2330.7132,1.9445
94,1,1,-6.1745,5.7123,29.6765,1.4927,23,285,2,2354.6765,23.9633
95,1,1,-9.0691,5.5737,26.8163,0.2175,5,283,2,2376.8163,22.1398
95,1,1,-8.2664,-5.3488,28.1988,1.354,10,84,2,2378.1988,1.3825
95,1,1,-6.033,-5.1059,29.2449,1.6292,24,88,2,2379.2449,1.0461
95,1,1,-5.7114,-5.2075,30.8145,0.3246,25,87,2,2380.8145,1.5696
96,1,1,-5.5649,4.0252,30.6396,0.1449,26,255,2,2405.6396,24.8251
97,1,1,-9.2348,-3.3485,27.0529,1.1579,4,120,2,2427.0529,21.4133
98,1,1,-8.6232,-4.009,29.1028,0.8677,8,108,2,2454.1028,27.0499
99,1,1,-7.2906,-7.1674,26.1046,0.3736,16,51,2,2476.1046,22.0018
99,1,1,-8.2929,-4.3451,26.7185,1.7733,10,102,2,2476.7185,0.6139
99,1,1,-7.3396,4.8382,29.8615,1.5385,16,269,2,2479.8615,3.143
100,1,1,-9.3036,-9.0644,26.1226,0.6004,4,17,2,2501.1226,21.2611
100,1,1,-9.4638,1.7199,27.2311,1.4211,3,213,2,2502.2311,1.1085
100,1,1,-5.392,-4.2754,28.5344,0.3987,27,104,2,2503.5344,1.3033
101,1,1,-8.9527,6.9622,26.8055,0.2422,6,308,2,2526.8055,23.2711
101,1,1,-8.5196,-7.9865,30.643,0.2668,8,36,2,2530.643,3.8375
102,1,1,-7.1475,-5.2173,26.2899,0.7341,17,86,2,2551.2899,20.6469
102,1,1,-6.2516,7.5425,27.2658,1.2879,22,318,2,2552.2658,0.9759
102,1,1,-9.197,1.1671,28.3266,1.0602,4,203,2,2553.3266,1.0608
102,1,1,-6.5978,-4.5273,28.9602,1.7585,20,99,2,2553.9602,0.6336
102,1,1,-7.7702,-1.9525,30.0962,1.5753,13,146,2,2555.0962,1.136
103,1,1,-7.4261,-8.7669,30.6064,0.3944,15,22,2,2580.6064,25.5102
105,1,1,-9.1651,0.1008,26.1559,1.6733,5,183,2,2626.1559,45.5495
105,1,1,-5.4844,1.9214,29.7917,1.3301,27,216,2,2629.7917,3.6358
107,1,1,-9.863,6.0227,26.0543,0.667,0,291,2,2676.0543,46.2626
108,1,1,-5.8202,3.6123,26.3361,1.3444,25,247,2,2701.3361,25.2818
108,1,1,-8.5162,3.2069,27.5609,0.2965,8,240,2,2702.5609,1.2248
108,1,1,-8.4348,-7.9114,29.2612,0.5397,9,37,2,2704.2612,1.7003
109,1,1,-6.0852,-0.8856,29.948,0.3114,23,165,2,2729.948,25.6868
110,1,1,-8.2501,-0.3495,28.3166,1.2319,10,175,2,2753.3166,23.3686
110,1,1,-8.7881,-6.5326,29.9874,1.7899,7,63,2,2754.9874,1.6708
111,1,1,-6.2027,-8.4282,27.6269,0.2982,23,28,2,2777.6269,22.6395
112,1,1,-5.7936,-0.8849,26.977,1.2933,25,165,2,2801.977,24.3501
112,1,1,-7.8119,0.2547,29.317,1.8399,13,186,2,2804.317,2.34
112,1,1,-6.5758,-3.1735,29.584,0.1562,20,124,2,2804.584,0.267
113,1,1,-6.6161,4.8464,30.515,1.7875,20,269,2,2830.515,25.931
114,1,1,-6.856,-9.876,28.389,1.6076,19,2,2,2853.389,22.874
114,1,1,-8.1415,4.4904,30.6282,1.0276,11,263,2,2855.6282,2.2392
114,1,1,-8.3465,-8.8125,30.7856,1.3264,10,21,2,2855.7856,0.1574
115,1,1,-9.0443,4.4946,26.4881,0.5173,5,263,2,2876.4881,20.7025
116,1,1,-6.3654,-5.532,29.2148,1.8158,22,81,2,2904.2148,27.7267
117,1,1,-5.2169,5.5029,26.7444,0.8278,28,281,2,2926.7444,22.5296
117,1,1,-7.545,-8.2313,27.4507,0.4024,14,32,2,2927.4507,0.7063
117,1,1,-9.1652,5.4447,27.8511,1.4394,5,280,2,2927.8511,0.4004
118,1,1,-7.3212,-7.7441,27.2245,0.4385,16,41,2,2952.2245,24.3734
119,1,1,-7.6551,-8.5451,29.348,1.2566,14,26,2,2979.348,27.1235
120,1,1,-7.9269,6.3576,26.3039,1.5447,12,297,2,3001.3039,21.9559
120,1,1,-6.6587,1.8433,28.8214,1.531,20,215,2,3003.8214,2.5175
121,1,1,-6.5114,-6.0268,29.4386,0.5671,21,72,2,3029.4386,25.6172
124,1,1,-9.5561,-5.339,26.8574,0.9348,2,84,2,3101.8574,72.4188
124,1,1,-5.6469,1.9682,28.1841,0.7425,26,217,2,3103.1841,1.3267
124,1,1,-7.9346,2.1834,30.9742,0.7292,12,221,2,3105.9742,2.7901
125,1,1,-8.6725,5.7145,27.4415,1.1889,8,285,2,3127.4415,21.4673
125,1,1,-8.1371,7.0995,29.0172,1.9432,11,310,2,3129.0172,1.5757
126,1,1,-8.5669,3.8679,28.2476,0.7097,8,252,2,3153.2476,24.2304
127,1,1,-9.1711,6.8,26.9883,0.4205,5,305,2,3176.9883,23.7407
127,1,1,-7.9303,7.0324,28.3892,0.4767,12,309,2,3178.3892,1.4009
128,1,1,-8.7403,-6.9272,28.1645,1.0982,7,55,2,3203.1645,24.7753
128,1,1,-8.2188,-2.5958,29.8922,0.363,10,134,2,3204.8922,1.7277
128,1,1,-5.7067,-2.3376,30.2752,0.4468,26,139,2,3205.2752,0.383
130,1,1,-6.5464,-3.3312,26.3723,1.5001,20,121,2,3251.3723,46.0971
131,1,1,-6.393,6.2895,26.3246,0.968,21,296,2,3276.3246,24.9523
131,1,1,-7.5757,-7.1781,27.4096,0.2554,14,51,2,3277.4096,1.085
131,1,1,-5.5723,5.3206,29.5302,0.9536,26,278,2,3279.5302,2.1206
132,1,1,-9.7314,-3.5009,27.542,1.9094,1,118,2,3302.542,23.0118
133,1,1,-8.5195,-4.5097,27.1743,1.4151,8,99,2,3327.1743,24.6323
133,1,1,-6.3877,2.1815,28.6488,1.9878,21,221,2,3328.6488,1.4745
135,1,1,-8.9994,-3.7768,28.8393,0.9283,6,113,2,3378.8393,50.1905
136,1,1,-6.8944,2.6794,27.8923,0.3082,18,230,2,3402.8923,24.053
136,1,1,-7.4974,-9.3745,29.2543,0.2257,15,11,2,3404.2543,1.362
136,1,1,-5.887,6.355,30.737,1.2386,24,297,2,3405.737,1.4827
137,1,1,-6.7071,5.428,26.3542,0.7616,19,280,2,3426.3542,20.6172
137,1,1,-9.6305,-8.5781,29.9811,0.1732,2,25,2,3429.9811,3.6269
138,1,1,-9.8642,6.4335,28.0082,0.8918,0,298,2,3453.0082,23.0271
138,1,1,-8.8801,7.2737,28.0483,1.5102,6,314,2,3453.0483,0.0401
138,1,1,-5.6085,6.3024,28.9534,0.2975,26,296,2,3453.9534,0.9051
138,1,1,-8.1737,0.6211,30.4643,1.2029,11,193,2,3455.4643,1.5109
139,1,1,-6.8691,-0.8202,27.0169,0.218,18,166,2,3477.0169,21.5526
140,1,1,-7.9667,-6.8811,26.2986,0.9277,12,56,2,3501.2986,24.2817
141,1,1,-9.3001,-7.3494,29.9312,1.0718,4,48,2,3529.9312,28.6326
141,1,1,-9.2466,-4.3631,30.1066,1.4752,4,102,2,3530.1066,0.1754
144,1,1,-5.5556,6.8508,26.2759,0.7456,26,306,2,3601.2759,71.1693
144,1,1,-9.7834,-5.7398,26.6488,1.948,1,77,2,3601.6488,0.3729
146,1,1,-6.0557,-7.7269,26.0653,0.4313,23,41,2,3651.0653,49.4165
146,1,1,-7.9026,-1.6539,26.8013,1.6205,12,151,2,3651.8013,0.736
146,1,1,-7.8346,6.9308,29.9126,1.3611,13,307,2,3654.9126,3.1113
147,1,1,-9.2615,-0.1495,27.7114,1.2729,4,179,2,3677.7114,22.7988
147,1,1,-8.658,5.7565,30.0212,1.3932,8,286,2,3680.0212,2.3098
150,1,1,-7.5946,-3.1253,26.2654,1.6766,14,124,2,3751.2654,71.2442
150,1,1,-7.9992,-0.5615,27.2929,1.7716,12,171,2,3752.2929,1.0275
150,1,1,-7.3428,-9.5444,27.6773,1.2197,16,8,2,3752.6773,0.3844
151,1,1,-7.3282,-5.6905,26.0929,1.2563,16,78,2,3776.0929,23.4156
151,1,1,-7.781,-8.6378,30.1909,0.9569,13,24,2,3780.1909,4.098
152,1,1,-7.7807,-2.2403,29.2418,0.5854,13,141,2,3804.2418,24.0509
152,1,1,-8.2983,5.8804,30.4908,0.7503,10,288,2,3805.4908,1.249
153,1,1,-9.1977,3.4283,27.3795,0.4985,4,244,2,3827.3795,21.8887
153,1,1,-9.5095,7.0111,28.6359,0.8043,2,309,2,3828.6359,1.2564
154,1,1,-8.9201,4.242,27.5809,0.6754,6,258,2,3852.5809,23.945
154,1,1,-5.9355,1.3945,28.2102,0.7311,24,207,2,3853.2102,0.6293
155,1,1,-6.4298,-7.4016,30.6139,0.5001,21,47,2,3880.6139,27.4037
156,1,1,-7.4254,-0.1218,27.628,0.7845,15,179,2,3902.628,22.0141
157,1,1,-7.9369,-8.8546,27.299,0.2842,12,20,2,3927.299,24.671
157,1,1,-5.3016,3.3384,30.3681,0.354,28,242,2,3930.3681,3.0691
159,1,1,-7.9323,-0.1252,26.2297,1.4841,12,179,2,3976.2297,45.8616
159,1,1,-5.2436,4.6922,27.2063,1.3259,28,267,2,3977.2063,0.9766
159,1,1,-6.4492,-9.0129,30.7625,1.9602,21,17,2,3980.7625,3.5562
160,1,1,-9.0866,-3.2617,26.0089,0.2307,5,122,2,4001.0089,20.2464
160,1,1,-5.8306,-0.8811,26.2793,0.201,25,165,2,4001.2793,0.2704
161,1,1,-5.2635,7.1684,28.6698,0.9796,28,312,2,4028.6698,27.3905
161,1,1,-8.022,-5.737,30.7753,0.9976,11,77,2,4030.7753,2.1055
164,1,1,-9.4627,-1.14,29.5093,0.7574,3,161,2,4104.5093,73.734
165,1,1,-6.762,-4.8822,27.6433,0.1832,19,93,2,4127.6433,23.134
165,1,1,-7.2293,6.8184,27.8082,1.8892,16,305,2,4127.8082,0.1649
166,1,1,-7.8185,2.3169,29.0959,0.1094,13,223,2,4154.0959,26.2877
167,1,1,-5.6909,2.7471,30.2772,0.7399,26,231,2,4180.2772,26.1813
170,1,1,-7.6916,2.7487,30.3225,0.2348,13,231,2,4255.3225,75.0453
171,1,1,-6.4323,-2.0414,26.9422,0.4933,21,144,2,4276.9422,21.6197
171,1,1,-5.7119,-4.8926,27.4762,0.6858,25,92,2,4277.4762,0.534
171,1,1,-7.3392,-9.3655,27.8353,0.844,16,11,2,4277.8353,0.3591
173,1,1,-9.1571,-4.9695,29.0458,1.6005,5,91,2,4329.0458,51.2105
174,1,1,-8.6839,-3.55,28.3054,0.5411,7,117,2,4353.3054,24.2596
174,1,1,-8.0443,-5.939,29.2166,1.2991,11,73,2,4354.2166,0.9112
174,1,1,-7.0364,5.0675,29.2401,0.4676,17,273,2,4354.2401,0.0235
174,1,1,-8.1062,5.8539,30.2072,0.9633,11,288,2,4355.2072,0.9671
175,1,1,-7.3669,-0.7974,27.0548,0.1548,15,167,2,4377.0548,21.8476
175,1,1,-8.5776,-7.5099,27.5668,1.0109,8,45,2,4377.5668,0.512
175,1,1,-7.6777,-8.7602,28.3216,0.2678,14,22,2,4378.3216,0.7548
175,1,1,-6.9408,0.8847,30.6765,1.5854,18,197,2,4380.6765,2.3549
176,1,1,-8.0952,-5.5458,28.5113,0.2063,11,80,2,4403.5113,22.8348
177,1,1,-9.807,-3.1425,27.9509,1.2918,1,124,2,4427.9509,24.4396
177,1,1,-8.8472,-7.769,28.8755,0.4718,6,40,2,4428.8755,0.9246
177,1,1,-7.4036,-1.4374,29.0293,0.7455,15,155,2,4429.0293,0.1538
177,1,1,-8.7483,-8.5518,30.7534,0.4524,7,26,2,4430.7534,1.7241
178,1,1,-8.3456,0.9425,30.2232,0.841,10,198,2,4455.2232,24.4698
180,1,1,-5.4642,-4.8554,26.052,0.6276,27,93,2,4501.052,45.8288
181,1,1,-5.3318,-3.6844,27.3768,0.4993,28,114,2,4527.3768,26.3248
181,1,1,-7.8353,1.4157,28.5086,0.8041,13,207,2,4528.5086,1.1318
181,1,1,-6.0982,-4.689,30.9586,0.5006,23,96,2,4530.9586,2.45
183,1,1,-5.8465,1.8448,30.2852,0.484,25,215,2,4580.2852,49.3266
184,1,1,-5.434,6.3897,26.8969,0.9344,27,297,2,4601.8969,21.6117
187,1,1,-7.4633,-9.4796,27.3152,1.7279,15,9,2,4677.3152,75.4183
188,1,1,-6.6899,-7.2261,30.0293,1.0789,20,50,2,4705.0293,27.7141
188,1,1,-5.7094,-2.2993,30.5788,0.8242,26,140,2,4705.5788,0.5495
189,1,1,-5.4478,-6.1208,30.5134,0.1823,27,70,2,4730.5134,24.9346
189,1,1,-8.1241,0.4922,30.9262,0.5363,11,190,2,4730.9262,0.4128
190,1,1,-6.615,-3.3162,29.7659,1.2179,20,121,2,4754.7659,23.8397
192,1,1,-8.9559,-5.1159,26.886,1.7917,6,88,2,4801.886,47.1201
192,1,1,-6.5684,0.1199,27.3568,1.5201,20,183,2,4802.3568,0.4708
192,1,1,-9.5616,5.5556,29.1525,0.3075,2,282,2,4804.1525,1.7957
192,1,1,-9.7296,3.3342,29.4791,0.3608,1,242,2,4804.4791,0.3266
192,1,1,-6.3114,0.5339,30.8566,0.9605,22,191,2,4805.8566,1.3775
193,1,1,-9.5146,-7.6801,29.6866,1.0163,2,42,2,4829.6866,23.83
195,1,1,-8.2076,6.6931,26.0098,0.958,10,303,2,4876.0098,46.3232
195,1,1,-6.1909,5.5541,27.9975,0.3638,23,282,2,4877.9975,1.9877
196,1,1,-6.0337,4.7531,26.4615,1.0796,24,268,2,4901.4615,23.464
196,1,1,-9.8114,0.776,29.8412,0.1496,1,195,2,4904.8412,3.3797
196,1,1,-5.6085,-8.8762,30.4742,0.6088,26,20,2,4905.4742,0.633
197,1,1,-9.9283,-4.5747,26.2508,1.6542,0,98,2,4926.2508,20.7766
198,1,1,-7.3104,-0.9556,30.8876,1.4584,16,164,2,4955.8876,29.6368
199,1,1,-8.1453,-5.2706,26.3944,1.2928,11,85,2,4976.3944,20.5068
199,1,1,-6.047,3.4132,28.4592,1.3139,23,243,2,4978.4592,2.0648
199,1,1,-9.6661,2.1712,28.5291,1.675,2,221,2,4978.5291,0.0699
199,1,1,-5.2755,-0.6127,30.7833,1.4521,28,170,2,4980.7833,2.2542
200,1,1,-8.8518,2.3403,26.4024,1.1083,6,224,2,5001.4024,20.6191
200,1,1,-6.1278,5.1211,27.3452,1.5248,23,274,2,5002.3452,0.9428
200,1,1,-8.8551,-6.007,28.4648,1.7107,6,72,2,5003.4648,1.1196
200,1,1,-9.1524,-7.4181,28.922,1.5869,5,46,2,5003.922,0.4572
200,1,1,-9.4546,0.3239,28.9378,1.7542,3,187,2,5003.9378,0.0158
200,1,1,-7.6151,-8.9282,30.0338,1.779,14,19,2,5005.0338,1.096
200,1,1,-8.3657,-1.8525,30.9313,0.8363,9,148,2,5005.9313,0.8975
201,1,1,-7.3042,-6.6851,26.678,0.2885,16,60,2,5026.678,20.7467
201,1,1,-9.801,-5.8369,27.0835,1.805,1,75,2,5027.0835,0.4055
201,1,1,-5.6094,5.4335,27.8257,0.3684,26,280,2,5027.8257,0.7422
202,1,1,-7.9724,-1.7771,26.2248,1.8781,12,149,2,5051.2248,23.3991
202,1,1,-6.284,7.4144,29.5557,1.3947,22,316,2,5054.5557,3.3309
203,1,1,-7.4874,-7.504,27.4907,1.0516,15,45,2,5077.4907,22.935
203,1,1,-5.5616,3.4476,27.9518,0.3716,26,244,2,5077.9518,0.4611
203,1,1,-8.7457,1.8737,30.2948,1.836,7,215,2,5080.2948,2.343
204,1,1,-5.5413,-9.0257,26.3798,1.0224,27,17,2,5101.3798,21.085
205,1,1,-7.7501,0.9195,27.2253,1.8206,13,198,2,5127.2253,25.8455
205,1,1,-5.2417,-5.1805,28.2304,1.3753,28,87,2,5128.2304,1.0051
205,1,1,-9.6763,-4.3502,28.3749,0.1724,1,102,2,5128.3749,0.1445
205,1,1,-5.5684,2.7371,29.0861,1.6247,26,231,2,5129.0861,0.7112
206,1,1,-7.4402,2.1758,26.9821,0.2171,15,221,2,5151.9821,22.896
207,1,1,-6.1323,2.8767,28.9848,1.8157,23,234,2,5178.9848,27.0027
207,1,1,-7.1464,-9.9033,29.6656,1.5246,17,1,2,5179.6656,0.6808
207,1,1,-8.4424,0.085,29.9378,1.201,9,183,2,5179.9378,0.2722
208,1,1,-6.0519,-0.7741,26.2506,1.6711,23,167,2,5201.2506,21.3128
208,1,1,-5.2188,7.2935,27.4928,1.1156,28,314,2,5202.4928,1.2422
