Event,Layer,Quadrant,X,Y,ToF,Energy,Col,Row,ToT,ToH,Twait
75,1,1,-9.2866,-7.4557,27.367,0.2283,4,46,2,1877.367,22.9682
75,1,1,-8.1343,-4.1608,29.5977,0.7845,11,106,2,1879.5977,2.2307
75,1,1,-8.2023,-0.9094,29.7396,0.2883,10,165,2,1879.7396,0.1419
76,1,1,-7.0259,6.0199,26.2781,0.253,18,291,2,1901.2781,21.5385
76,1,1,-5.6016,-9.5458,26.7368,1.1951,26,8,2,1901.7368,0.4587
76,1,1,-6.0209,4.477,27.0869,1.4837,24,263,2,1902.0869,0.3501
76,1,1,-8.5859,-9.4027,27.9639,1.9691,8,10,2,1902.9639,0.877
77,1,1,-6.6747,-8.8179,29.4413,0.6768,20,21,2,1929.4413,26.4774
78,1,1,-8.7495,2.2792,26.0534,0.7131,7,223,2,1951.0534,21.6121
78,1,1,-7.4793,4.125,30.6254,1.7599,15,256,2,1955.6254,4.572
78,1,1,-9.2904,-8.1504,30.9624,1.7331,4,33,2,1955.9624,0.337
80,1,1,-6.503,-6.3002,28.0195,0.1029,21,67,2,2003.0195,47.0571
82,1,1,-5.904,5.4343,26.0681,1.9601,24,280,2,2051.0681,48.0486
83,1,1,-7.9397,7.2467,29.7558,1.6417,12,313,2,2079.7558,28.6877
83,1,1,-8.6841,-8.3822,29.8582,1.4706,7,29,2,2079.8582,0.1024
84,1,1,-5.9794,-4.0364,26.4179,1.0682,24,108,2,2101.4179,21.5597
84,1,1,-8.3664,-1.5674,27.3838,0.6775,9,153,2,2102.3838,0.9659
88,1,1,-9.3279,0.8219,26.2345,1.5861,4,196,2,2201.2345,98.8507
88,1,1,-6.5035,2.9421,26.7602,0.1889,21,235,2,2201.7602,0.5257
88,1,1,-5.6206,1.7745,30.5173,0.7195,26,214,2,2205.5173,3.7571
89,1,1,-9.7083,-9.7083,26.6287,1.3303,1,5,2,2226.6287,21.1114
89,1,1,-9.7083,-9.7083,26.6287,1.3303,1,4,2,2226.6287,0.0
90,1,1,-8.9433,3.1363,29.3288,1.0384,6,238,2,2254.3288000000002,27.7001
90,1,1,-8.9433,3.1363,29.3288,1.0384,6,239,2,2254.3288000000002,0.0
92,1,1,-7.9339,-1.4981,27.5748,0.4302,12,154,2,2302.5748,48.246
93,1,1,-6.5381,6.5039,27.8105,1.1938,20,300,2,2327.8105,25.2357
93,1,1,-9.7133,4.9397,28.0684,0.9673,1,271,2,2328.0684,0.2579
94,1,1,-8.8755,-9.669,27.0628,1.2165,6,6,2,2352.0628,23.9944
96,1,1,-8.8856,1.5447,28.534,1.6333,6,209,2,2403.534,51.4712
98,1,1,-7.3842,-7.1231,27.0119,0.8953,15,52,2,2452.0119,48.4779
98,1,1,-9.0345,-6.2131,28.1156,0.3211,5,68,2,2453.1156,1.1037
99,1,1,-6.1536,2.5461,30.6836,1.6024,23,228,2,2480.6836,27.568
99,1,1,-8.0851,-5.4064,30.7126,0.4933,11,83,2,2480.7126,0.029
101,1,1,-8.5168,-0.155,27.2534,1.3639,8,179,2,2527.2534,46.5408
102,1,1,-8.45,-3.0616,29.8931,0.9561,9,126,2,2554.8931,27.6397
102,1,1,-8.1546,1.3131,30.7285,0.7306,11,205,2,2555.7285,0.8354
104,1,1,-6.3592,-0.5769,28.5876,0.8046,22,171,2,2603.5876,47.8591
108,1,1,-6.777,0.9854,26.4692,0.5512,19,199,2,2701.4692,97.8816
111,1,1,-7.9144,0.54,27.2798,0.567,12,191,2,2777.2798,75.8106
112,1,1,-6.5277,-7.5603,26.2745,0.605,21,44,2,2801.2745,23.9947
112,1,1,-6.5277,-7.5603,26.2745,0.605,21,43,2,2801.2745,0.0
114,1,1,-5.6704,0.9221,28.5516,0.4548,26,198,2,2853.5516,52.2771
115,1,1,-7.4124,0.9,26.5789,1.1969,15,198,2,2876.5789,23.0273
115,1,1,-6.8525,-5.6627,27.8671,0.5688,19,78,2,2877.8671,1.2882
116,1,1,-6.3661,2.2497,27.6819,0.6642,22,222,2,2902.6819,24.8148
119,1,1,-5.2956,-0.1453,27.74,1.4359,28,179,2,2977.74,75.0581
121,1,1,-8.9612,4.6285,28.064,1.1299,6,265,2,3028.064,50.324
121,1,1,-5.3337,-2.7435,30.1675,1.6276,28,131,2,3030.1675,2.1035
122,1,1,-7.6041,-4.5854,26.3045,1.9558,14,98,2,3051.3045,21.137
123,1,1,-8.0364,-4.0403,26.7709,0.8414,11,108,2,3076.7709,25.4664
126,1,1,-8.8223,2.9379,30.5991,1.8405,7,235,2,3155.5991,78.8282
127,1,1,-5.892,-8.9747,26.8935,1.5799,24,18,2,3176.8935,21.2944
128,1,1,-5.6983,-8.9462,30.6236,1.4073,26,19,2,3205.6236,28.7301
129,1,1,-6.5779,-5.4096,26.1609,1.7666,20,83,2,3226.1609,20.5373
129,1,1,-7.4438,-5.1636,30.0577,0.2854,15,87,2,3230.0577,3.8968
132,1,1,-8.071,-1.5135,27.2447,0.7123,11,154,2,3302.2447,72.187
133,1,1,-8.3493,-6.5995,28.2833,1.6441,10,61,2,3328.2833,26.0386
133,1,1,-8.3493,-6.5995,28.2833,1.6441,10,62,2,3328.2833,0.0
134,1,1,-6.5637,3.0876,26.0014,1.1547,20,237,2,3351.0014,22.7181
134,1,1,-7.081,-3.0459,29.989,1.5488,17,126,2,3354.989,3.9876
136,1,1,-7.626,-9.9354,26.6466,1.0375,14,1,2,3401.6466,46.6576
136,1,1,-8.0771,7.0316,27.2086,1.0487,11,309,2,3402.2086,0.562
136,1,1,-8.7026,-7.8398,30.8921,1.2168,7,39,2,3405.8921,3.6835
137,1,1,-9.6299,-5.6726,26.2365,0.2006,2,78,2,3426.2365,20.3444
138,1,1,-8.853,6.6789,27.9491,0.1827,6,303,2,3452.9491,26.7126
140,1,1,-8.5807,-6.4221,29.7378,1.7951,8,65,2,3504.7378,51.7887
140,1,1,-6.7088,4.0861,30.3952,1.9204,19,256,2,3505.3952,0.6574
141,1,1,-5.9976,-7.8004,26.576,0.8357,24,39,2,3526.576,21.1808
141,1,1,-7.2332,0.7342,27.7843,1.0849,16,195,2,3527.7843,1.2083
142,1,1,-9.619,-1.5173,27.7687,0.7121,2,154,2,3552.7687,24.9844
142,1,1,-5.8796,-1.1501,29.5033,1.9542,24,160,2,3554.5033,1.7346
145,1,1,-6.173,7.2339,28.7282,1.0426,23,313,2,3628.7282,74.2249
147,1,1,-6.5259,1.6786,28.3556,0.3837,21,212,2,3678.3556,49.6274
147,1,1,-6.395,4.2786,30.2249,0.7311,21,259,2,3680.2249,1.8693
148,1,1,-8.0105,-7.8051,29.3449,1.5564,12,39,2,3704.3449,24.12
148,1,1,-7.7407,-5.8982,29.6304,1.1595,13,74,2,3704.6304,0.2855
149,1,1,-7.2751,6.6843,29.1061,1.8136,16,303,2,3729.1061,24.4757
150,1,1,-5.7426,-9.7717,26.3149,1.6575,25,4,2,3751.3149,22.2088
150,1,1,-7.528,6.8678,26.9277,0.5517,14,306,2,3751.9277,0.6128
150,1,1,-8.6716,0.6113,27.6188,0.5714,8,192,2,3752.6188,0.6911
152,1,1,-6.7087,7.5786,26.8335,1.5281,19,319,2,3801.8335,49.2147
152,1,1,-5.5336,-9.8873,27.2912,0.1123,27,2,2,3802.2912,0.4577
152,1,1,-5.8336,1.6188,29.3538,1.7888,25,211,2,3804.3538,2.0626
153,1,1,-8.7296,-9.8428,28.7894,0.566,7,2,2,3828.7894,24.4356
154,1,1,-7.7481,0.9985,28.7913,1.3384,13,199,2,3853.7913,25.0019
154,1,1,-5.741,-0.86,29.1278,1.3411,25,166,2,3854.1278,0.3365
154,1,1,-9.675,-1.8085,30.5617,1.9167,1,148,2,3855.5617,1.4339
156,1,1,-7.8435,6.4707,26.5588,0.8456,13,299,2,3901.5588,45.9971
159,1,1,-7.0173,0.1741,28.993,1.0468,18,184,2,3978.993,77.4342
160,1,1,-8.1934,-0.6915,26.3119,1.5158,10,169,2,4001.3119,22.3189
160,1,1,-8.3363,4.1977,27.5305,1.2006,10,258,2,4002.5305,1.2186
160,1,1,-8.7811,4.2796,28.1876,1.1639,7,259,2,4003.1876,0.6571
160,1,1,-8.7811,4.2796,28.1876,1.1639,8,259,2,4003.1876,0.0
160,1,1,-7.5105,-7.4468,29.2874,0.9528,15,46,2,4004.2874,1.0998
161,1,1,-8.8981,6.0291,30.96,0.4518,6,291,2,4030.96,26.6726
162,1,1,-8.5466,0.103,27.8649,1.813,8,183,2,4052.8649,21.9049
162,1,1,-9.1758,6.9214,28.4306,0.6309,4,307,2,4053.4306,0.5657
163,1,1,-7.4596,-0.6326,27.1166,1.2179,15,170,2,4077.1166,23.686
163,1,1,-5.8113,0.2788,30.5767,0.6748,25,186,2,4080.5767,3.4601
164,1,1,-7.6131,-1.6423,29.1482,1.2856,14,151,2,4104.1482,23.5715
165,1,1,-7.869,-4.8668,29.8741,0.5954,12,93,2,4129.8741,25.7259
165,1,1,-7.869,-4.8668,29.8741,0.5954,12,94,2,4129.8741,0.0
168,1,1,-7.3435,5.608,28.5423,0.5136,16,283,2,4203.5423,73.6682
169,1,1,-8.5934,-6.8902,26.8383,1.7936,8,56,2,4226.8383,23.296
169,1,1,-6.6836,-2.2173,28.7348,0.8301,20,141,2,4228.7348,1.8965
170,1,1,-8.6946,7.1129,30.5606,0.4293,7,311,2,4255.5606,26.8258
172,1,1,-9.5288,1.7668,29.261,1.0116,2,213,2,4304.261,48.7004
174,1,1,-8.6691,-3.8076,29.1323,0.5203,8,112,2,4354.1323,49.8713
175,1,1,-5.3609,-3.382,29.7579,0.2156,28,120,2,4379.7579,25.6256
176,1,1,-5.6996,4.6069,29.8712,0.4565,26,265,2,4404.8712,25.1133
178,1,1,-5.3558,5.7395,26.6806,1.4226,28,286,2,4451.6806,46.8094
178,1,1,-8.1398,5.9177,28.5088,1.0441,11,289,2,4453.5088,1.8282
179,1,1,-5.4651,0.597,28.2486,0.7196,27,192,2,4478.2486,24.7398
179,1,1,-5.7355,3.1685,30.2876,0.5846,25,239,2,4480.2876,2.039
180,1,1,-6.7163,0.2036,26.8312,0.4101,19,185,2,4501.8312,21.5436
182,1,1,-6.8829,-1.8819,30.3901,0.2995,18,147,2,4555.3901,53.5589
184,1,1,-8.9676,3.8729,27.9837,0.8276,6,252,2,4602.9837,47.5936
185,1,1,-8.3285,-5.4895,27.6508,0.4974,10,82,2,4627.6508,24.6671
187,1,1,-7.57,-7.2956,26.0173,0.2013,14,49,2,4676.0173,48.3665
187,1,1,-8.8924,7.1494,29.1609,1.458,6,311,2,4679.1609,3.1436
188,1,1,-7.6486,7.2951,27.6048,1.448,14,314,2,4702.6048,23.4439
188,1,1,-9.8785,2.0926,29.0178,0.4422,0,219,2,4704.0178,1.413
189,1,1,-8.7553,0.1524,27.3131,0.2339,7,184,2,4727.3131,23.2953
189,1,1,-8.2043,-0.8818,30.3552,1.8776,10,165,2,4730.3552,3.0421
190,1,1,-7.6527,0.5621,30.6731,0.2214,14,192,2,4755.6731,25.3179
192,1,1,-7.0551,0.0019,28.18,1.5796,17,181,2,4803.18,47.5069
192,1,1,-7.1402,6.2349,30.2935,1.0387,17,295,2,4805.2935,2.1135
193,1,1,-9.3451,-1.5446,28.374,0.4256,3,153,2,4828.374,23.0805
193,1,1,-8.7729,-2.5231,28.6933,1.0732,7,135,2,4828.6933,0.3193
194,1,1,-7.6991,-4.3387,27.6638,1.8705,13,102,2,4852.6638,23.9705
196,1,1,-8.2699,-7.9749,26.132,1.0148,10,36,2,4901.132,48.4682
196,1,1,-9.1579,-6.3218,27.9574,1.0815,5,66,2,4902.9574,1.8254
196,1,1,-7.1077,-3.7566,30.1634,1.8705,17,113,2,4905.1634,2.206
196,1,1,-7.1077,-3.7566,30.1634,1.8705,16,113,2,4905.1634,0.0
197,1,1,-6.9749,-6.3134,30.6683,1.3429,18,67,2,4930.6683,25.5049
197,1,1,-6.9749,-6.3134,30.6683,1.3429,18,68,2,4930.6683,0.0
197,1,1,-5.3077,0.2332,30.8909,0.2672,28,186,2,4930.8909,0.2226
197,1,1,-5.3077,0.2332,30.8909,0.2672,27,186,2,4930.8909,0.0
198,1,1,-9.308,7.0941,29.225,0.6217,4,310,2,4954.225,23.3341
198,1,1,-6.8373,-3.5094,30.6854,1.7443,19,118,2,4955.6854,1.4604
202,1,1,-9.9673,-8.1617,28.7417,0.1044,0,33,2,5053.7417,98.0563
204,1,1,-6.1453,-9.7445,26.2526,0.4456,23,4,2,5101.2526,47.5109
207,1,1,-9.9888,4.4009,26.1339,1.7331,0,261,2,5176.1339,74.8813
207,1,1,-8.2406,4.7889,30.4028,0.6431,10,268,2,5180.4028,4.2689
208,1,1,-8.1668,3.735,26.9765,0.2527,11,249,2,5201.9765,21.5737
208,1,1,-7.4513,-8.5397,29.7318,1.9192,15,26,2,5204.7318,2.7553
210,1,1,-9.2208,-1.3257,29.135,1.4129,4,157,2,5254.135,49.4032
212,1,1,-9.9618,4.1577,26.5039,0.7543,0,257,2,5301.5039,47.3689
212,1,1,-8.8794,-9.1338,27.9093,1.2909,6,15,2,5302.9093,1.4054
212,1,1,-9.6595,-3.8022,29.8116,0.5351,2,112,2,5304.8116,1.9023
213,1,1,-9.7411,-0.8818,30.8085,0.6638,1,165,2,5330.8085,25.9969
214,1,1,-8.6963,6.1473,28.6369,0.3059,7,293,2,5353.6369,22.8284
214,1,1,-7.2043,-1.156,29.4537,1.1927,16,160,2,5354.4537,0.8168
214,1,1,-6.6438,-8.3556,29.5655,0.5182,20,29,2,5354.5655,0.1118
214,1,1,-6.1334,4.1535,30.2299,0.4952,23,257,2,5355.2299,0.6644
214,1,1,-6.1334,4.1535,30.2299,0.4952,23,258,2,5355.2299,0.0
215,1,1,-8.4487,-5.2491,26.1518,0.7123,9,86,2,5376.1518,20.9219
222,1,1,-8.1269,4.3149,27.7876,1.3203,11,260,2,5552.7876,176.6358
223,1,1,-9.5644,-9.3261,30.9223,1.7479,2,12,2,5580.9223,28.1347
224,1,1,-7.8974,-9.9746,27.9532,0.2693,12,0,2,5602.9532,22.0309
224,1,1,-9.1803,-1.1318,29.5297,0.7226,4,161,2,5604.5297,1.5765
225,1,1,-6.7936,-7.2975,26.6896,1.0183,19,49,2,5626.6896,22.1599
225,1,1,-6.1413,-7.6565,27.5792,1.3082,23,42,2,5627.5792,0.8896
225,1,1,-8.7805,-3.0739,30.2127,0.7773,7,125,2,5630.2127,2.6335
226,1,1,-7.4163,-2.5246,30.1461,0.5686,15,135,2,5655.1461,24.9334
226,1,1,-7.4163,-2.5246,30.1461,0.5686,14,135,2,5655.1461,0.0
226,1,1,-8.3073,-5.9766,30.3497,0.9429,10,73,2,5655.3497,0.2036
229,1,1,-5.3661,-2.4017,26.035,1.1458,28,138,2,5726.035,70.6853
229,1,1,-8.0195,4.9718,28.5921,1.881,12,272,2,5728.5921,2.5571
230,1,1,-6.8184,-3.924,30.2723,0.2225,19,110,2,5755.2723,26.6802
231,1,1,-7.8501,-6.0788,28.6899,1.2209,13,71,2,5778.6899,23.4176
231,1,1,-9.657,-7.8541,30.8806,1.5073,2,39,2,5780.8806,2.1907
232,1,1,-8.3324,-6.9979,28.0733,0.6343,10,54,2,5803.0733,22.1927
232,1,1,-5.4872,3.884,30.3175,1.1694,27,252,2,5805.3175,2.2442
233,1,1,-7.0522,7.2797,29.8869,1.732,17,314,2,5829.8869,24.5694
234,1,1,-7.6223,-7.9402,30.7952,1.2213,14,37,2,5855.7952,25.9083
236,1,1,-7.1427,-3.5355,29.9817,1.8374,17,117,2,5904.9817,49.1865
237,1,1,-6.9842,-4.3064,27.6621,1.8827,18,103,2,5927.6621,22.6804
238,1,1,-5.5291,-7.7754,27.1682,1.2505,27,40,2,5952.1682,24.5061
239,1,1,-6.5941,4.5449,28.2581,1.9761,20,264,2,5978.2581,26.0899
241,1,1,-6.6484,-7.7834,26.9673,1.1439,20,40,2,6026.9673,48.7092
241,1,1,-6.5356,-3.0884,29.1718,0.1632,20,125,2,6029.1718,2.2045
242,1,1,-8.988,-7.2483,26.7874,1.6781,6,50,2,6051.7874,22.6156
242,1,1,-5.7683,2.672,28.2317,1.5712,25,230,2,6053.2317,1.4443
243,1,1,-5.2548,-2.5745,28.4143,1.4102,28,135,2,6078.4143,25.1826
243,1,1,-6.766,0.9827,28.7367,1.6076,19,199,2,6078.7367,0.3224
243,1,1,-7.8453,-4.0481,29.9233,1.8611,13,108,2,6079.9233,1.1866
244,1,1,-6.537,-3.6223,27.9609,0.2277,20,115,2,6102.9609,23.0376
245,1,1,-7.9154,1.846,27.0015,0.3682,12,215,2,6127.0015,24.0406
246,1,1,-6.4582,-6.1554,26.1728,1.1207,21,69,2,6151.1728,24.1713
249,1,1,-7.6756,3.0352,27.377,1.9243,14,237,2,6227.377,76.2042
249,1,1,-6.791,-8.4427,27.8508,0.4374,19,28,2,6227.8508,0.4738
252,1,1,-6.6419,4.0538,29.2991,1.0886,20,255,2,6304.2991,76.4483
253,1,1,-9.1402,6.8077,27.2958,0.7253,5,305,2,6327.2958,22.9967
253,1,1,-9.9198,3.5223,28.221,0.57,0,245,2,6328.221,0.9252
254,1,1,-5.9915,-8.3086,29.1052,0.4646,24,30,2,6354.1052,25.8842
257,1,1,-9.9575,5.4453,26.2484,0.8189,0,280,2,6426.2484,72.1432
257,1,1,-7.5995,2.0931,28.3134,1.8276,14,219,2,6428.3134,2.065
257,1,1,-7.718,-9.0349,30.6074,1.0276,13,17,2,6430.6074,2.294
259,1,1,-7.0754,-7.0237,27.348,1.6475,17,54,2,6477.348,46.7406
259,1,1,-8.3415,-3.6893,29.5158,1.3591,10,114,2,6479.5158,2.1678
259,1,1,-7.1229,5.6227,30.1981,0.6611,17,284,2,6480.1981,0.6823
260,1,1,-8.3601,-3.8672,28.8931,1.7402,9,111,2,6503.8931,23.695
261,1,1,-6.0716,-5.8061,27.9676,1.8019,23,76,2,6527.9676,24.0745
263,1,1,-6.7961,4.7963,28.9781,0.3385,19,269,2,6578.9781,51.0105
263,1,1,-6.7961,4.7963,28.9781,0.3385,18,269,2,6578.9781,0.0
264,1,1,-7.5964,-5.6971,29.6031,0.4856,14,78,2,6604.6031,25.625
264,1,1,-7.5794,0.2475,30.756,0.1756,14,186,2,6605.756,1.1529
265,1,1,-5.7351,1.6705,27.9784,1.7944,25,212,2,6627.9784,22.2224
266,1,1,-7.4957,3.8602,26.521,1.0364,15,252,2,6651.521,23.5426
266,1,1,-8.4943,-4.7441,27.7607,0.2042,9,95,2,6652.7607,1.2397
267,1,1,-6.3339,2.6386,29.1944,0.3504,22,229,2,6679.1944,26.4337
267,1,1,-7.2019,5.4422,29.9957,0.1698,16,280,2,6679.9957,0.8013
268,1,1,-6.4008,-2.8868,27.8581,0.5348,21,129,2,6702.8581,22.8624
271,1,1,-9.9394,-4.0984,27.5071,1.6654,0,107,2,6777.5071,74.649
272,1,1,-9.8083,-0.2796,29.979,0.9689,1,176,2,6804.979,27.4719
273,1,1,-9.4676,5.2644,29.8961,0.9028,3,277,2,6829.8961,24.9171
274,1,1,-7.067,-2.7643,28.6303,1.1667,17,131,2,6853.6303,23.7342
274,1,1,-6.7866,2.9243,29.1374,0.8014,19,234,2,6854.1374,0.5071
